,LSOA,population_per_hectare
26384,E01022599,17.1
26385,E01022600,7.2
26386,E01022601,3.0
26387,E01022602,13.1
26388,E01032625,3.8
26389,E01022705,24.6
26390,E01022706,16.7
26391,E01022707,30.3
26392,E01022708,36.5
26393,E01022709,27.8
26394,E01022659,49.8
26395,E01022660,41.8
26396,E01022675,22.3
26397,E01022676,11.8
26398,E01022704,42.3
26399,E01022661,37.2
26400,E01022662,36.0
26401,E01022663,21.7
26402,E01022664,40.8
26403,E01022665,23.6
26404,E01022648,13.4
26405,E01022667,31.9
26406,E01022672,51.2
26407,E01022673,37.1
26408,E01022674,30.6
26409,E01022643,16.2
26410,E01022644,43.0
26411,E01022646,67.7
26412,E01022647,11.0
26413,E01022649,55.7
26414,E01022650,11.8
26415,E01022668,59.8
26416,E01022677,3.9
26417,E01022678,45.7
26418,E01022680,46.0
26419,E01022681,17.6
26420,E01022666,60.7
26421,E01022669,113.3
26422,E01022670,12.8
26423,E01022671,17.2
26424,E01022679,73.4
26425,E01022645,12.4
26426,E01022682,3.7
26427,E01022683,5.6
26428,E01022684,52.8
26429,E01022685,42.1
26430,E01022686,10.2
26431,E01022687,30.6
26432,E01022713,2.1
26433,E01022714,36.0
26434,E01022715,15.6
26435,E01022716,56.9
26436,E01022717,47.3
26437,E01022718,37.8
26438,E01022719,9.5
26439,E01022653,3.6
26440,E01022691,61.0
26441,E01022692,50.6
26442,E01022693,56.7
26443,E01022694,15.6
26444,E01022652,6.2
26445,E01022695,51.6
26446,E01022700,22.6
26447,E01022701,33.4
26448,E01022703,55.3
26449,E01022651,12.0
26450,E01022696,50.1
26451,E01022697,24.9
26452,E01022698,12.9
26453,E01022699,42.2
26454,E01022702,17.5
26455,E01022654,63.2
26456,E01022655,79.0
26457,E01022656,6.1
26458,E01022657,5.8
26459,E01022658,11.9
26460,E01022710,15.0
26461,E01022711,45.7
26462,E01022712,48.1
26463,E01022688,14.4
26464,E01022689,3.7
26465,E01022690,17.4
26466,E01022758,20.8
26467,E01022771,28.4
26468,E01022772,15.5
26469,E01022773,5.9
26470,E01022774,6.5
26471,E01022749,45.5
26472,E01022753,57.0
26473,E01022754,17.6
26474,E01022780,13.6
26475,E01022787,32.9
26476,E01022788,51.7
26477,E01022730,34.5
26478,E01022731,64.0
26479,E01022732,20.3
26480,E01022733,47.8
26481,E01022734,63.6
26482,E01022720,2.2
26483,E01022725,23.5
26484,E01022726,28.4
26485,E01022727,42.5
26486,E01022729,3.0
26487,E01022743,40.9
26488,E01022750,35.5
26489,E01022751,36.3
26490,E01022752,43.8
26491,E01022757,67.6
26492,E01022790,14.8
26493,E01022755,25.2
26494,E01022756,40.0
26495,E01022791,23.5
26496,E01022792,2.7
26497,E01022793,11.3
26498,E01022781,2.0
26499,E01022782,5.6
26500,E01022785,50.9
26501,E01022786,19.1
26502,E01022789,43.5
26503,E01022721,9.3
26504,E01022722,43.5
26505,E01022723,32.5
26506,E01022724,39.7
26507,E01022737,55.6
26508,E01022766,6.3
26509,E01022769,43.7
26510,E01022740,50.2
26511,E01022741,41.6
26512,E01022742,22.7
26513,E01022783,29.0
26514,E01022784,37.3
26515,E01022759,23.6
26516,E01022763,18.8
26517,E01022765,41.2
26518,E01022768,25.9
26519,E01022770,30.5
26520,E01022728,61.3
26521,E01022735,29.3
26522,E01022736,53.6
26523,E01022738,16.2
26524,E01022739,81.0
26525,E01022760,48.3
26526,E01022761,23.9
26527,E01022762,64.0
26528,E01022764,34.1
26529,E01022767,51.5
26530,E01022776,50.7
26531,E01022777,35.3
26532,E01022778,5.2
26533,E01032877,5.3
26534,E01022744,30.0
26535,E01022745,14.2
26536,E01022746,27.0
26537,E01022747,16.3
26538,E01022748,50.4
26539,E01022800,58.5
26540,E01022801,67.3
26541,E01022802,14.7
26542,E01022803,41.9
26543,E01022836,35.2
26544,E01022804,9.3
26545,E01022805,42.8
26546,E01022834,59.7
26547,E01022835,59.7
26548,E01022840,55.3
26549,E01022813,81.5
26550,E01022814,10.3
26551,E01022815,59.5
26552,E01022823,72.1
26553,E01022825,68.7
26554,E01022819,89.1
26555,E01022820,38.1
26556,E01022841,41.3
26557,E01022842,29.1
26558,E01032882,29.2
26559,E01022807,125.1
26560,E01022816,94.9
26561,E01022817,75.8
26562,E01022818,90.8
26563,E01022824,47.3
26564,E01022826,44.7
26565,E01022828,44.5
26566,E01022829,22.6
26567,E01022830,14.6
26568,E01032880,17.6
26569,E01032881,15.1
26570,E01032883,55.4
26571,E01022806,73.1
26572,E01022832,73.5
26573,E01022839,65.3
26574,E01032884,14.0
26575,E01022810,87.4
26576,E01022811,47.4
26577,E01022833,45.7
26578,E01022843,58.5
26579,E01032878,41.5
26580,E01032879,48.0
26581,E01022794,20.4
26582,E01022795,25.9
26583,E01022796,32.2
26584,E01022837,43.1
26585,E01022838,49.8
26586,E01022797,41.4
26587,E01022798,12.7
26588,E01022799,11.9
26589,E01022812,97.8
26590,E01022831,52.3
26591,E01022845,48.3
26592,E01022890,35.1
26593,E01022891,8.4
26594,E01022892,22.2
26595,E01022893,11.9
26596,E01022894,27.0
26597,E01022859,1.3
26598,E01022895,58.5
26599,E01022896,28.7
26600,E01022897,35.1
26601,E01022898,7.1
26602,E01022846,1.2
26603,E01022847,16.0
26604,E01022848,41.1
26605,E01022874,52.7
26606,E01022875,59.2
26607,E01022876,24.4
26608,E01022877,11.9
26609,E01022858,0.3
26610,E01022878,5.1
26611,E01022879,1.1
26612,E01022880,7.6
26613,E01022860,27.3
26614,E01022862,43.0
26615,E01022867,3.6
26616,E01032852,39.3
26617,E01032853,22.3
26618,E01032854,32.9
26619,E01032857,10.8
26620,E01022881,3.8
26621,E01022882,1.6
26622,E01022883,14.8
26623,E01022884,35.2
26624,E01022885,23.1
26625,E01022861,39.5
26626,E01022863,36.0
26627,E01022865,33.8
26628,E01022868,25.1
26629,E01022870,17.0
26630,E01022864,26.1
26631,E01022871,39.1
26632,E01022872,30.3
26633,E01022873,9.4
26634,E01022887,0.5
26635,E01022849,41.5
26636,E01022850,28.2
26637,E01022851,9.3
26638,E01022853,39.0
26639,E01022869,29.6
26640,E01022852,46.9
26641,E01022854,32.9
26642,E01022855,6.2
26643,E01022856,0.8
26644,E01022857,2.2
26645,E01022888,3.3
26646,E01022889,8.5
26647,E01032855,0.7
26648,E01032856,2.9
26649,E01022930,42.4
26650,E01022931,33.4
26651,E01022935,54.1
26652,E01022975,20.5
26653,E01022976,33.8
26654,E01022922,19.4
26655,E01022971,43.4
26656,E01022972,35.5
26657,E01022974,26.0
26658,E01022959,54.6
26659,E01022962,26.7
26660,E01022965,62.0
26661,E01022973,31.4
26662,E01022901,17.4
26663,E01022902,39.4
26664,E01022966,10.6
26665,E01022967,72.9
26666,E01022960,50.9
26667,E01022961,26.1
26668,E01022963,36.9
26669,E01022964,47.0
26670,E01022903,25.1
26671,E01022906,9.9
26672,E01022968,81.5
26673,E01022969,56.5
26674,E01022913,93.8
26675,E01022914,45.7
26676,E01022915,48.7
26677,E01022916,26.5
26678,E01022917,51.3
26679,E01022900,58.3
26680,E01022904,43.5
26681,E01022905,64.8
26682,E01022908,44.1
26683,E01022970,58.0
26684,E01022947,27.6
26685,E01022948,46.1
26686,E01022949,12.8
26687,E01022950,39.5
26688,E01022951,31.3
26689,E01022952,22.5
26690,E01022924,25.7
26691,E01022925,9.4
26692,E01022926,17.0
26693,E01022927,32.5
26694,E01022928,21.4
26695,E01022929,31.9
26696,E01022953,18.9
26697,E01022954,8.3
26698,E01022955,24.9
26699,E01022956,48.2
26700,E01022957,22.6
26701,E01022958,4.8
26702,E01022937,2.8
26703,E01022943,5.9
26704,E01022944,4.8
26705,E01022946,17.4
26706,E01022940,30.6
26707,E01022942,26.8
26708,E01022945,26.1
26709,E01022936,30.5
26710,E01022938,19.2
26711,E01022939,31.4
26712,E01022941,15.7
26713,E01022899,33.0
26714,E01022907,23.4
26715,E01022909,21.6
26716,E01022910,46.2
26717,E01022911,35.3
26718,E01032605,8.0
26719,E01022919,54.1
26720,E01022933,81.8
26721,E01022934,50.5
26722,E01032618,39.3
26723,E01022918,24.6
26724,E01022920,45.7
26725,E01022921,37.9
26726,E01032617,38.2
26727,E01023011,0.2
26728,E01023012,0.5
26729,E01023021,6.5
26730,E01023022,2.7
26731,E01023023,8.0
26732,E01023024,3.5
26733,E01023025,0.4
26734,E01023076,34.9
26735,E01023082,50.4
26736,E01023083,62.2
26737,E01023088,44.3
26738,E01023073,37.1
26739,E01023080,11.1
26740,E01023081,42.1
26741,E01023089,54.7
26742,E01023090,34.6
26743,E01023074,54.8
26744,E01023077,24.0
26745,E01023078,12.1
26746,E01023079,44.2
26747,E01023085,4.9
26748,E01023072,48.5
26749,E01023075,37.7
26750,E01023084,39.2
26751,E01023086,30.1
26752,E01023087,28.1
26753,E01022977,9.6
26754,E01022978,2.4
26755,E01022979,3.8
26756,E01022980,1.5
26757,E01022992,0.7
26758,E01022993,0.2
26759,E01023045,2.2
26760,E01023046,1.6
26761,E01023007,2.2
26762,E01023010,47.7
26763,E01023047,49.5
26764,E01023048,4.9
26765,E01023049,8.0
26766,E01023050,6.0
26767,E01023008,9.6
26768,E01023009,20.6
26769,E01023038,39.6
26770,E01023039,34.5
26771,E01023040,26.2
26772,E01023026,0.2
26773,E01023062,3.4
26774,E01023064,50.2
26775,E01023066,8.5
26776,E01023067,28.6
26777,E01023003,29.5
26778,E01023004,35.6
26779,E01023005,34.9
26780,E01023006,58.8
26781,E01023028,20.2
26782,E01023037,38.4
26783,E01023065,44.9
26784,E01023068,45.2
26785,E01023069,29.7
26786,E01023070,25.5
26787,E01023071,1.1
26788,E01023029,26.0
26789,E01023030,11.8
26790,E01023032,38.2
26791,E01023033,51.3
26792,E01023013,6.0
26793,E01023014,7.1
26794,E01023015,0.8
26795,E01023016,9.0
26796,E01023027,13.9
26797,E01023031,26.4
26798,E01022989,8.9
26799,E01022991,1.4
26800,E01022998,0.4
26801,E01023000,16.5
26802,E01022994,19.9
26803,E01022995,37.2
26804,E01022996,0.7
26805,E01022997,0.3
26806,E01023063,0.6
26807,E01022990,0.8
26808,E01022999,0.2
26809,E01023041,21.6
26810,E01023042,26.8
26811,E01023043,42.0
26812,E01022984,2.0
26813,E01022985,45.9
26814,E01023020,19.6
26815,E01023034,5.8
26816,E01023035,7.6
26817,E01023036,4.3
26818,E01023001,30.3
26819,E01023002,10.4
26820,E01023058,45.4
26821,E01023060,5.0
26822,E01023061,34.5
26823,E01023017,33.5
26824,E01023018,45.5
26825,E01023019,49.3
26826,E01023055,10.8
26827,E01022986,23.2
26828,E01022988,18.3
26829,E01023054,33.9
26830,E01023056,35.9
26831,E01023057,41.0
26832,E01022981,31.7
26833,E01022982,23.9
26834,E01022983,16.9
26835,E01022987,4.4
26836,E01023044,6.6
26837,E01023051,2.1
26838,E01023052,16.8
26839,E01023053,6.7
26840,E01023059,3.7
26841,E01023099,43.3
26842,E01023104,27.8
26843,E01023106,48.2
26844,E01023121,51.1
26845,E01023105,61.0
26846,E01023119,98.1
26847,E01023120,79.9
26848,E01023122,79.2
26849,E01023146,49.2
26850,E01023100,27.8
26851,E01023101,60.4
26852,E01023102,38.6
26853,E01023134,54.2
26854,E01023147,49.7
26855,E01023096,27.2
26856,E01023097,24.0
26857,E01023103,16.5
26858,E01023111,36.8
26859,E01023112,44.7
26860,E01023092,22.5
26861,E01023093,13.2
26862,E01023132,42.6
26863,E01023133,37.0
26864,E01023135,59.7
26865,E01023091,56.0
26866,E01023094,33.5
26867,E01023095,22.6
26868,E01023098,39.5
26869,E01023148,49.7
26870,E01023149,38.7
26871,E01023113,16.1
26872,E01023114,44.1
26873,E01023136,2.5
26874,E01023137,61.0
26875,E01023138,55.2
26876,E01023139,38.1
26877,E01023140,12.2
26878,E01023141,13.3
26879,E01023142,18.3
26880,E01023143,3.0
26881,E01023144,126.2
26882,E01023118,58.4
26883,E01023124,80.6
26884,E01023125,62.7
26885,E01032858,37.9
26886,E01023128,56.4
26887,E01023129,94.2
26888,E01023130,42.4
26889,E01023131,35.8
26890,E01023145,83.9
26891,E01023109,73.4
26892,E01023115,43.7
26893,E01023116,68.1
26894,E01023117,45.6
26895,E01023107,58.0
26896,E01023108,28.3
26897,E01023110,46.1
26898,E01023123,49.1
26899,E01023165,0.3
26900,E01023169,8.2
26901,E01023181,45.1
26902,E01023182,34.1
26903,E01023153,37.6
26904,E01023154,75.6
26905,E01023156,86.9
26906,E01023157,54.3
26907,E01023205,77.7
26908,E01023155,2.1
26909,E01023201,3.5
26910,E01023202,24.5
26911,E01023215,7.5
26912,E01023219,47.9
26913,E01023179,46.8
26914,E01023183,34.1
26915,E01023190,40.9
26916,E01023203,42.4
26917,E01023204,21.9
26918,E01023180,14.1
26919,E01023186,38.3
26920,E01023189,14.1
26921,E01023196,1.2
26922,E01032870,4.8
26923,E01032871,1.6
26924,E01023187,41.0
26925,E01023188,44.3
26926,E01023216,32.2
26927,E01023217,27.1
26928,E01023218,30.9
26929,E01023159,0.7
26930,E01023195,1.2
26931,E01023197,1.5
26932,E01023198,0.6
26933,E01023160,0.8
26934,E01023168,0.5
26935,E01023178,0.4
26936,E01023166,0.5
26937,E01023167,0.4
26938,E01023177,0.4
26939,E01023184,0.3
26940,E01023185,1.9
26941,E01023174,54.9
26942,E01023175,32.2
26943,E01023176,34.8
26944,E01023207,41.7
26945,E01023208,51.8
26946,E01023209,43.9
26947,E01023150,36.8
26948,E01023151,56.1
26949,E01023152,14.7
26950,E01023206,42.3
26951,E01023158,1.2
26952,E01023191,38.0
26953,E01023192,48.7
26954,E01023193,2.4
26955,E01023194,38.5
26956,E01023200,5.3
26957,E01023162,1.0
26958,E01023163,1.8
26959,E01023164,1.7
26960,E01023199,0.6
26961,E01023210,31.5
26962,E01023211,43.8
26963,E01023212,16.8
26964,E01023213,29.3
26965,E01023214,45.4
26966,E01023170,3.1
26967,E01023171,1.1
26968,E01023172,14.5
26969,E01023173,42.7
26970,E01023286,0.5
26971,E01023287,5.4
26972,E01023288,0.3
26973,E01023236,0.3
26974,E01023237,29.1
26975,E01023238,2.2
26976,E01023239,10.5
26977,E01023240,28.4
26978,E01023241,3.1
26979,E01023248,25.4
26980,E01023253,15.8
26981,E01023274,0.5
26982,E01023225,0.4
26983,E01023278,34.3
26984,E01023279,20.4
26985,E01023280,0.5
26986,E01023281,17.7
26987,E01023247,25.8
26988,E01023249,35.1
26989,E01023250,47.6
26990,E01023268,51.8
26991,E01023269,13.9
26992,E01023270,61.3
26993,E01023251,33.5
26994,E01023255,30.6
26995,E01023256,22.0
26996,E01023257,45.2
26997,E01023258,8.5
26998,E01023252,79.1
26999,E01023254,42.4
27000,E01023263,23.3
27001,E01023264,21.4
27002,E01023265,9.4
27003,E01023267,46.5
27004,E01023260,86.7
27005,E01023261,48.9
27006,E01023262,58.7
27007,E01023266,32.2
27008,E01023229,0.5
27009,E01023242,44.8
27010,E01023243,39.1
27011,E01023244,14.1
27012,E01023259,18.1
27013,E01023226,1.2
27014,E01023227,4.5
27015,E01023228,7.2
27016,E01023230,4.6
27017,E01023246,0.4
27018,E01023235,0.5
27019,E01023275,1.9
27020,E01023276,9.0
27021,E01023277,0.8
27022,E01023282,0.3
27023,E01023220,10.0
27024,E01023221,4.8
27025,E01023222,1.3
27026,E01023223,5.8
27027,E01023272,11.7
27028,E01023273,6.2
27029,E01023245,1.1
27030,E01023271,1.8
27031,E01023284,2.8
27032,E01023285,2.8
27033,E01032859,3.4
27034,E01032860,19.7
27035,E01023224,0.5
27036,E01023231,2.2
27037,E01023232,2.5
27038,E01023233,22.2
27039,E01023234,45.4
27040,E01023987,2.0
27041,E01023988,0.3
27042,E01024040,3.7
27043,E01024041,0.5
27044,E01032810,25.3
27045,E01032812,1.3
27046,E01023985,0.8
27047,E01023986,1.9
27048,E01023989,0.7
27049,E01023990,0.7
27050,E01024033,0.8
27051,E01024035,0.9
27052,E01023983,13.6
27053,E01023999,8.1
27054,E01032811,46.2
27055,E01032822,43.0
27056,E01023980,43.5
27057,E01023981,5.6
27058,E01023984,51.2
27059,E01023992,26.4
27060,E01023993,38.9
27061,E01024021,35.4
27062,E01024022,23.9
27063,E01032820,31.6
27064,E01032821,13.5
27065,E01023973,33.1
27066,E01024002,50.9
27067,E01024023,23.2
27068,E01024027,16.8
27069,E01024029,33.6
27070,E01023972,45.0
27071,E01023995,51.6
27072,E01023996,14.4
27073,E01024003,41.4
27074,E01024004,6.3
27075,E01024005,43.9
27076,E01023974,66.6
27077,E01023975,44.7
27078,E01023977,44.7
27079,E01024016,44.0
27080,E01024017,37.1
27081,E01024028,35.7
27082,E01023976,52.7
27083,E01024019,41.3
27084,E01024020,117.3
27085,E01032816,24.6
27086,E01032823,63.5
27087,E01024001,11.4
27088,E01024006,20.4
27089,E01024008,26.2
27090,E01032815,29.5
27091,E01032817,51.8
27092,E01032818,73.8
27093,E01032819,31.5
27094,E01032824,29.6
27095,E01024013,1.9
27096,E01024014,0.4
27097,E01024015,0.6
27098,E01024034,1.2
27099,E01023978,0.5
27100,E01023979,6.8
27101,E01024032,1.0
27102,E01024036,0.6
27103,E01024031,0.6
27104,E01024038,0.7
27105,E01024039,1.3
27106,E01032813,63.1
27107,E01032814,1.5
27108,E01024009,0.4
27109,E01024010,0.8
27110,E01024011,2.9
27111,E01024012,3.4
27112,E01024024,23.3
27113,E01024025,16.6
27114,E01023997,0.4
27115,E01023998,0.8
27116,E01024026,1.1
27117,E01024037,1.0
27118,E01024078,81.7
27119,E01024080,85.5
27120,E01024081,66.3
27121,E01024082,55.8
27122,E01024095,35.6
27123,E01024094,3.5
27124,E01024096,25.1
27125,E01024097,23.1
27126,E01024098,35.8
27127,E01024064,19.0
27128,E01024066,55.6
27129,E01024079,51.4
27130,E01024083,44.9
27131,E01024118,54.8
27132,E01024059,20.6
27133,E01024065,3.4
27134,E01024117,36.3
27135,E01024119,53.9
27136,E01024120,15.7
27137,E01024056,2.8
27138,E01024057,17.8
27139,E01024058,14.9
27140,E01024114,44.5
27141,E01024115,35.2
27142,E01024073,23.9
27143,E01024074,46.0
27144,E01024075,11.0
27145,E01024076,7.5
27146,E01024077,2.5
27147,E01024055,14.6
27148,E01024061,34.0
27149,E01024063,35.3
27150,E01024071,61.4
27151,E01024116,28.0
27152,E01024060,53.6
27153,E01024069,72.9
27154,E01024070,28.6
27155,E01024072,52.0
27156,E01024106,34.5
27157,E01024062,3.7
27158,E01024105,31.5
27159,E01024107,14.6
27160,E01024108,3.8
27161,E01024109,3.6
27162,E01024084,1.4
27163,E01024085,0.7
27164,E01024086,2.8
27165,E01024087,0.6
27166,E01024091,17.5
27167,E01024110,1.2
27168,E01024111,14.0
27169,E01024112,50.5
27170,E01024113,5.5
27171,E01024067,0.9
27172,E01024068,12.2
27173,E01024123,30.0
27174,E01032809,3.2
27175,E01024099,79.7
27176,E01024100,32.8
27177,E01024101,23.5
27178,E01024102,37.9
27179,E01024103,81.7
27180,E01024047,7.9
27181,E01024049,59.2
27182,E01024090,55.1
27183,E01024092,58.4
27184,E01024093,39.7
27185,E01024044,34.4
27186,E01024045,4.1
27187,E01024046,10.7
27188,E01024048,70.0
27189,E01024131,47.8
27190,E01024052,3.6
27191,E01024053,1.4
27192,E01024054,0.5
27193,E01024127,3.3
27194,E01024042,0.4
27195,E01024043,1.7
27196,E01024088,2.0
27197,E01024089,0.9
27198,E01024128,24.3
27199,E01024129,72.2
27200,E01024130,16.6
27201,E01024104,76.6
27202,E01024121,68.9
27203,E01024122,30.0
27204,E01024124,68.2
27205,E01024126,66.8
27206,E01032807,44.8
27207,E01032808,37.9
27208,E01024148,17.2
27209,E01024149,8.3
27210,E01024154,51.4
27211,E01024155,8.4
27212,E01024140,46.9
27213,E01024141,5.0
27214,E01024143,52.5
27215,E01024179,8.4
27216,E01024180,20.4
27217,E01024181,46.4
27218,E01024182,39.1
27219,E01024183,40.5
27220,E01024184,83.3
27221,E01024185,39.3
27222,E01024142,38.8
27223,E01024176,51.6
27224,E01024177,38.8
27225,E01024178,70.8
27226,E01024156,77.1
27227,E01024161,96.2
27228,E01024162,28.2
27229,E01024163,52.8
27230,E01024164,83.9
27231,E01024169,50.0
27232,E01024170,16.2
27233,E01024171,22.1
27234,E01024172,6.5
27235,E01024144,56.9
27236,E01024145,28.7
27237,E01024146,10.1
27238,E01024147,59.6
27239,E01024186,55.7
27240,E01024133,6.0
27241,E01024136,40.5
27242,E01024137,20.4
27243,E01024138,12.9
27244,E01024139,62.8
27245,E01024165,101.7
27246,E01024166,75.3
27247,E01024167,22.5
27248,E01024168,35.6
27249,E01024150,8.2
27250,E01024151,8.3
27251,E01024152,23.4
27252,E01024153,28.7
27253,E01024173,5.4
27254,E01024187,19.5
27255,E01024188,8.1
27256,E01024189,8.4
27257,E01024132,19.2
27258,E01024134,4.9
27259,E01024135,2.9
27260,E01024174,5.9
27261,E01024175,5.8
27262,E01024157,1.8
27263,E01024158,9.5
27264,E01024159,15.1
27265,E01024160,18.1
27266,E01024206,0.8
27267,E01024207,1.1
27268,E01024208,1.1
27269,E01024209,1.7
27270,E01024202,5.0
27271,E01024242,1.0
27272,E01024243,27.3
27273,E01024244,4.6
27274,E01024245,1.5
27275,E01024219,31.6
27276,E01024220,14.1
27277,E01024221,47.3
27278,E01024227,39.4
27279,E01024229,59.3
27280,E01024228,51.3
27281,E01024230,66.4
27282,E01024231,78.5
27283,E01024252,44.3
27284,E01024201,1.1
27285,E01024217,2.3
27286,E01024223,39.7
27287,E01024225,74.2
27288,E01024226,17.7
27289,E01024190,1.1
27290,E01024191,18.9
27291,E01024192,17.4
27292,E01024204,3.2
27293,E01024218,38.9
27294,E01024222,52.0
27295,E01024224,14.2
27296,E01024250,41.9
27297,E01024251,27.2
27298,E01024200,0.6
27299,E01024203,0.6
27300,E01024205,4.2
27301,E01024255,6.0
27302,E01024232,3.2
27303,E01024236,1.0
27304,E01024237,3.3
27305,E01024253,9.8
27306,E01024233,37.0
27307,E01024235,32.3
27308,E01024254,10.0
27309,E01024256,6.4
27310,E01033210,2.0
27311,E01024193,87.3
27312,E01024194,94.8
27313,E01024195,14.6
27314,E01024196,39.1
27315,E01024197,60.3
27316,E01024240,12.5
27317,E01024241,24.0
27318,E01024248,44.2
27319,E01024238,2.0
27320,E01024239,90.7
27321,E01024247,78.2
27322,E01033209,7.5
27323,E01033211,36.0
27324,E01024214,95.0
27325,E01024215,44.8
27326,E01024216,69.9
27327,E01024246,100.2
27328,E01024249,5.6
27329,E01024198,1.6
27330,E01024212,7.4
27331,E01024213,22.9
27332,E01024234,0.9
27333,E01024276,70.9
27334,E01024277,18.9
27335,E01024278,14.0
27336,E01024279,49.5
27337,E01024257,106.1
27338,E01024290,70.4
27339,E01024291,122.3
27340,E01024295,65.2
27341,E01032799,39.2
27342,E01032800,73.1
27343,E01024258,45.3
27344,E01024261,6.1
27345,E01024293,23.3
27346,E01024294,28.5
27347,E01024296,101.0
27348,E01024262,67.8
27349,E01024263,58.1
27350,E01024282,118.8
27351,E01024283,73.7
27352,E01024284,112.6
27353,E01024259,36.6
27354,E01024260,52.5
27355,E01024292,64.5
27356,E01024313,67.4
27357,E01024317,50.3
27358,E01024318,91.4
27359,E01024280,11.8
27360,E01024281,30.6
27361,E01024285,72.5
27362,E01024287,53.4
27363,E01024288,39.4
27364,E01024308,63.8
27365,E01024310,54.9
27366,E01024311,65.7
27367,E01024314,60.2
27368,E01024315,58.2
27369,E01024297,79.8
27370,E01024298,13.0
27371,E01024299,71.7
27372,E01024309,59.2
27373,E01024312,11.7
27374,E01024264,47.7
27375,E01024286,51.4
27376,E01024316,15.3
27377,E01024319,33.8
27378,E01024265,4.5
27379,E01024266,28.7
27380,E01024267,1.5
27381,E01024300,1.5
27382,E01024301,0.9
27383,E01024303,67.7
27384,E01024304,46.4
27385,E01024305,82.4
27386,E01024306,53.5
27387,E01024307,42.1
27388,E01024268,4.1
27389,E01024269,5.2
27390,E01024270,2.9
27391,E01024271,4.4
27392,E01024272,5.4
